esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
76497,7,493,7,19055,250.0,19040,244.1,0,2380,95.77,31389.1,31123,31782,31433.3,31144,56534,6084,14296,4000,149340,110592
77513,5,495,7,19309,250.0,19296,252.0,0,2412,98.64,31317.8,31123,31782,31359.1,31144,56534,6084,14296,4000,149340,110592
78529,3,497,7,19563,250.0,19552,252.0,0,2444,99.00,31431.7,31123,31782,31481.6,31144,56534,6084,14296,4000,149340,110592
79545,1,499,7,19817,250.0,19808,252.0,0,2476,99.41,31562.9,31123,31782,31745.9,31144,56534,6084,14296,4000,149340,110592
80561,7,493,7,20071,250.0,20056,244.1,0,2507,96.30,31562.3,31123,31782,31622.4,31144,56534,6084,14296,4000,149340,110592
81577,5,495,7,20325,250.0,20312,252.0,0,2539,99.51,31593.4,31123,31782,31665.9,31144,56534,6084,14296,4000,149340,110592
82593,3,497,7,20579,250.0,20568,252.0,0,2571,99.58,31617.8,31123,31782,31689.2,31144,56534,6084,14296,4000,149340,110592
83609,1,499,7,20833,250.0,20824,252.0,0,2603,99.63,31632.3,31123,31782,31711.6,31144,56534,6084,14296,4000,149340,110592
84625,7,493,7,21087,250.0,21072,244.1,0,2634,96.50,31626.4,31123,31782,31707.3,31144,56534,6084,14296,4000,149340,110592
85641,5,495,7,21341,250.0,21328,252.0,0,2666,99.49,31588.6,31123,31782,31654.7,31144,56534,6084,14296,4000,149340,110592
86657,3,497,7,21595,250.0,21584,252.0,0,2698,98.99,31430.0,31123,31782,31480.4,31144,56534,6084,14296,4000,149340,110592
87673,1,499,7,21849,250.0,21840,252.0,0,2730,98.84,31381.4,31123,31782,31432.8,31144,56534,6084,14296,4000,149340,110592
88689,7,493,7,22103,250.0,22088,244.1,0,2761,95.62,31339.4,31123,31782,31382.2,31144,56534,6084,14296,4000,149340,110592
89705,5,495,7,22357,250.0,22344,252.0,0,2793,99.04,31446.0,31123,31782,31500.4,31144,56534,6084,14296,4000,149340,110592
90722,3,497,7,22611,249.8,22600,251.7,0,2825,98.83,31409.8,31123,31782,31457.0,31144,56534,6084,14296,4000,149340,110592
91738,1,499,7,22865,250.0,22856,252.0,0,2857,99.20,31497.1,31123,31782,31552.3,31144,56534,6084,14296,4000,149340,110592
92754,7,493,7,23119,250.0,23104,244.1,0,2888,96.36,31581.8,31123,31782,31649.0,31144,56534,6084,14296,4000,149340,110592
93771,5,495,7,23373,249.8,23360,251.7,0,2920,99.51,31624.9,31123,31782,31699.5,31144,56534,6084,14296,4000,149340,110592
