esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
34836,0,500,4,8640,250.0,8576,252.0,0,134,8.44,21435.0,21379,21662,21455.2,21399,21682,6084,15368,4096,200824,110592
35852,0,500,4,8894,250.0,8832,252.0,0,138,8.43,21401.8,21379,21662,21421.8,21399,21682,6084,15368,4096,200824,110592
36868,0,500,4,9148,250.0,9088,252.0,0,142,8.46,21478.0,21379,21662,21499.0,21399,21682,6084,15368,4096,200824,110592
37884,0,500,4,9402,250.0,9344,252.0,0,146,8.44,21429.5,21379,21662,21450.2,21399,21682,6084,15368,4096,200824,110592
38900,0,500,4,9656,250.0,9600,252.0,0,150,8.42,21383.5,21379,21662,21404.0,21399,21682,6084,15368,4096,200824,110592
39916,0,500,4,9910,250.0,9856,252.0,0,154,8.45,21471.8,21379,21662,21492.2,21399,21682,6084,15368,4096,200824,110592
40932,0,500,4,10164,250.0,10112,252.0,0,158,8.44,21435.0,21379,21662,21455.5,21399,21682,6084,15368,4096,200824,110592
41948,0,500,4,10418,250.0,10368,252.0,0,162,8.44,21442.2,21379,21662,21462.8,21399,21682,6084,15368,4096,200824,110592
42964,0,500,4,10672,250.0,10624,252.0,0,166,8.43,21410.2,21379,21662,21431.0,21399,21682,6084,15368,4096,200824,110592
43980,0,500,4,10926,250.0,10880,252.0,0,170,8.43,21422.2,21379,21662,21442.8,21399,21682,6084,15368,4096,200824,110592
