esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
18595,500,0,500,4196,201.6,3680,188.8,383,230,93.37,79128.4,78240,79185,2483455.0,195063,2486409,6148,15192,4096,62520,34816
19612,500,0,500,4404,204.5,3888,204.5,430,243,101.26,79213.2,78240,79248,2486804.2,195063,2489377,6148,15192,4096,62520,34816
20629,497,3,500,4609,201.6,4096,204.5,479,256,101.34,79278.5,78240,79301,2489302.5,195063,2491792,6148,15192,4096,62520,34816
21646,493,7,500,4813,200.6,4304,204.5,529,269,101.41,79336.5,78240,79361,2491371.5,195063,2493506,6148,15192,4096,62520,34816
22663,489,11,500,5017,200.6,4512,204.5,579,282,101.44,79353.8,78240,79385,2494019.0,195063,2495885,6084,15192,4096,62520,34816
23680,486,14,500,5222,201.6,4720,204.5,629,295,101.36,79295.7,78240,79385,2494453.0,195063,2496113,6084,15192,4096,62520,34816
24697,500,0,500,5428,202.6,4912,188.8,677,307,93.55,79287.8,78240,79403,2493415.0,195063,2496113,6084,15192,4096,62520,34816
25714,498,2,500,5634,202.6,5120,204.5,725,320,101.26,79218.5,78240,79403,2492325.0,195063,2496113,6084,15192,4096,62520,34816
26731,495,5,500,5839,201.6,5328,204.5,774,333,101.30,79248.8,78240,79403,2490903.5,195063,2496113,6084,15192,4096,62520,34816
27748,491,9,500,6043,200.6,5536,204.5,825,346,101.52,79419.6,78240,79437,2492085.8,195063,2496113,6084,15192,4096,62520,34816
28765,487,13,500,6247,200.6,5744,204.5,875,359,101.51,79413.5,78240,79437,2494658.2,195063,2497866,6084,15192,4096,62520,34816
29782,500,0,500,6452,201.6,5936,188.8,924,371,93.71,79415.0,78240,79538,2496789.0,195063,2498764,6084,15192,4096,62520,34816
30799,498,2,500,6658,202.6,6144,204.5,972,384,101.54,79436.6,78240,79538,2496827.5,195063,2498764,6084,15192,4096,62520,34816
31816,495,5,500,6863,201.6,6352,204.5,1022,397,101.52,79422.9,78240,79538,2496966.5,195063,2498768,6084,15192,4096,62520,34816
32833,491,9,500,7067,200.6,6560,204.5,1072,410,101.55,79445.3,78240,79538,2497172.0,195063,2499096,6084,15192,4096,62520,34816
33850,486,14,500,7270,199.6,6768,204.5,1123,423,101.53,79427.9,78240,79538,2497256.5,195063,2499096,6084,15192,4096,62520,34816
34867,500,0,500,7476,202.6,6960,188.8,1171,435,93.75,79456.6,78240,79543,2497665.0,195063,2499277,6084,15192,4096,62520,34816
35884,499,1,500,7683,203.5,7168,204.5,1219,448,101.46,79374.5,78240,79543,2497199.8,195063,2499277,6084,15192,4096,62520,34816
36901,496,4,500,7888,201.6,7376,204.5,1268,461,101.02,79029.8,78240,79543,2494214.5,195063,2499277,6084,15192,4096,62520,34816
37918,493,7,500,8093,201.6,7584,204.5,1317,474,101.00,79012.5,78240,79543,2488265.0,195063,2499277,6084,15192,4096,62520,34816
38935,490,10,500,8298,201.6,7792,204.5,1366,487,101.09,79085.2,78240,79543,2484199.8,195063,2499277,6084,15192,4096,62520,34816
39952,487,13,500,8503,201.6,8000,204.5,1416,500,101.17,79146.9,78240,79543,2485949.8,195063,2499277,6084,15192,4096,62520,34816
40969,500,0,500,8708,201.6,8192,188.8,1465,512,93.46,79204.6,78240,79543,2487539.2,195063,2499277,6084,15192,4096,62520,34816
41986,500,0,500,8916,204.5,8400,204.5,1511,525,101.27,79224.9,78240,79543,2489490.2,195063,2499277,6084,15192,4096,62520,34816
43003,496,4,500,9120,200.6,8608,204.5,1561,538,101.33,79269.9,78240,79543,2490705.5,195063,2499277,6084,15192,4096,62520,34816
44020,493,7,500,9325,201.6,8816,204.5,1611,551,101.41,79331.1,78240,79543,2492072.8,195063,2499277,6084,15192,4096,62520,34816
45037,489,11,500,9529,200.6,9024,204.5,1661,564,101.45,79368.5,78240,79543,2493466.5,195063,2499277,6084,15192,4096,62520,34816
46054,485,15,500,9733,200.6,9232,204.5,1711,577,101.47,79378.2,78240,79543,2494927.8,195063,2499277,6084,15192,4096,62520,34816
47071,500,0,500,9940,203.5,9424,188.8,1758,589,93.73,79439.7,78240,79543,2495834.0,195063,2499277,6084,15192,4096,62520,34816
48088,498,2,500,10146,202.6,9632,204.5,1807,602,101.44,79356.5,78240,79543,2496142.2,195063,2499277,6084,15192,4096,62520,34816
49105,493,7,500,10349,199.6,9840,204.5,1858,615,101.45,79363.8,78240,79543,2495688.2,195063,2499277,6084,15192,4096,62520,34816
50122,489,11,500,10553,200.6,10048,204.5,1908,628,101.52,79419.8,78240,79543,2495123.8,195063,2499277,6084,15192,4096,62520,34816
51139,485,15,500,10757,200.6,10256,204.5,1958,641,101.54,79436.4,78240,79543,2496382.5,195063,2499277,6084,15192,4096,62520,34816
52156,500,0,500,10964,203.5,10448,188.8,2005,653,93.75,79455.8,78240,79563,2497267.8,195063,2499277,6084,15192,4096,62520,34816
53174,497,3,500,11169,201.4,10656,204.3,2055,666,101.44,79437.0,78240,79563,2497805.5,195063,2499474,6084,15192,4096,62520,34816
54191,493,7,500,11373,200.6,10864,204.5,2105,679,101.56,79449.8,78240,79563,2497264.8,195063,2499474,6084,15192,4096,62520,34816
55208,490,10,500,11578,201.6,11072,204.5,2155,692,101.50,79404.2,78240,79563,2497487.8,195063,2499502,6084,15192,4096,62520,34816
56225,486,14,500,11782,200.6,11280,204.5,2205,705,101.40,79325.2,78240,79563,2496447.2,195063,2499502,6084,15192,4096,62520,34816
57242,500,0,500,11988,202.6,11472,188.8,2253,717,93.74,79442.7,78240,79563,2495105.2,195063,2499502,6084,15192,4096,62520,34816
58259,497,3,500,12193,201.6,11680,204.5,2302,730,101.30,79250.3,78240,79563,2495241.8,195063,2499502,6084,15192,4096,62520,34816
59276,496,4,500,12400,203.5,11888,204.5,2350,743,100.96,78979.8,78240,79563,2491941.2,195063,2499502,6084,15192,4096,62520,34816
60293,493,7,500,12605,201.6,12096,204.5,2399,756,100.98,78997.9,78240,79563,2485922.0,195063,2499502,6084,15192,4096,62520,34816
61310,490,10,500,12810,201.6,12304,204.5,2448,769,100.89,78929.9,78240,79563,2482999.8,195063,2499502,6084,15192,4096,62520,34816
62327,488,12,500,13016,202.6,12512,204.5,2496,782,100.81,78862.0,78240,79563,2481705.0,195063,2499502,6084,15192,4096,62520,34816
63344,486,14,500,13222,202.6,12720,204.5,2545,795,100.86,78899.8,78240,79563,2479762.5,195063,2499502,6084,15192,4096,62520,34816
64361,500,0,500,13428,202.6,12912,188.8,2593,807,92.98,78801.4,78240,79563,2479464.0,195063,2499502,6084,15192,4096,62520,34816
65378,500,0,500,13636,204.5,13120,204.5,2639,820,100.67,78758.6,78240,79563,2477974.5,195063,2499502,6084,15192,4096,62520,34816
66395,499,1,500,13843,203.5,13328,204.5,2686,833,100.70,78778.1,78240,79563,2475965.2,195063,2499502,6084,15192,4096,62520,34816
67412,498,2,500,14050,203.5,13536,204.5,2734,846,100.75,78818.5,78240,79563,2476572.8,195063,2499502,6084,15192,4096,62520,34816
68429,496,4,500,14256,202.6,13744,204.5,2782,859,100.54,78651.0,78240,79563,2475958.0,195063,2499502,6084,15192,4096,62520,34816
69446,494,6,500,14462,202.6,13952,204.5,2830,872,100.51,78631.1,78240,79563,2474083.8,195063,2499502,6084,15192,4096,62520,34816
70463,492,8,500,14668,202.6,14160,204.5,2878,885,100.68,78762.2,78240,79563,2472904.5,195063,2499502,6084,15192,4096,62520,34816
71480,491,9,500,14875,203.5,14368,204.5,2926,898,100.79,78845.1,78240,79563,2474189.8,195063,2499502,6084,15192,4096,62520,34816
72497,488,12,500,15080,201.6,14576,204.5,2975,911,100.91,78939.0,78240,79563,2477889.2,195063,2499502,6084,15192,4096,62520,34816
73514,485,15,500,15285,201.6,14784,204.5,3024,924,101.06,79057.9,78240,79563,2481093.8,195063,2499502,6084,15192,4096,62520,34816
74531,500,0,500,15492,203.5,14976,188.8,3071,936,93.32,79086.1,78240,79563,2484235.2,195063,2499502,6084,15192,4096,62520,34816
75548,499,1,500,15699,203.5,15184,204.5,3119,949,101.15,79131.5,78240,79563,2486112.2,195063,2499502,6084,15192,4096,62520,34816
76565,496,4,500,15904,201.6,15392,204.5,3168,962,101.04,79045.1,78240,79563,2486170.5,195063,2499502,6084,15192,4096,62520,34816
77582,493,7,500,16109,201.6,15600,204.5,3217,975,101.29,79238.5,78240,79563,2487232.2,195063,2499502,6084,15192,4096,62520,34816
78599,489,11,500,16313,200.6,15808,204.5,3267,988,101.33,79271.5,78240,79563,2489155.0,195063,2499502,6084,15192,4096,62520,34816
79616,486,14,500,16518,201.6,16016,204.5,3317,1001,101.20,79168.6,78240,79563,2491001.2,195063,2499502,6084,15192,4096,62520,34816
80633,500,0,500,16724,202.6,16208,188.8,3365,1013,93.45,79202.1,78240,79563,2490444.2,195063,2499502,6084,15192,4096,62520,34816
81650,499,1,500,16931,203.5,16416,204.5,3412,1026,101.35,79283.1,78240,79563,2489977.8,195063,2499502,6084,15192,4096,62520,34816
82667,495,5,500,17135,200.6,16624,204.5,3462,1039,101.35,79286.8,78240,79563,2491251.0,195063,2499502,6084,15192,4096,62520,34816
83684,492,8,500,17340,201.6,16832,204.5,3512,1052,101.33,79272.9,78240,79563,2492454.5,195063,2499502,6084,15192,4096,62520,34816
84701,488,12,500,17544,200.6,17040,204.5,3562,1065,101.38,79310.2,78240,79563,2492418.2,195063,2499502,6084,15192,4096,62520,34816
85718,484,16,500,17748,200.6,17248,204.5,3612,1078,101.49,79395.1,78240,79563,2493250.2,195063,2499502,6084,15192,4096,62520,34816
86735,500,0,500,17956,204.5,17440,188.8,3658,1090,93.75,79452.6,78240,79563,2495079.5,195063,2499502,6084,15192,4096,62520,34816
87752,497,3,500,18161,201.6,17648,204.5,3708,1103,101.50,79405.8,78240,79563,2496848.5,195063,2499502,6084,15192,4096,62520,34816
88769,492,8,500,18364,199.6,17856,204.5,3759,1116,101.46,79373.9,78240,79563,2496615.0,195063,2499502,6084,15192,4096,62520,34816
89786,488,12,500,18568,200.6,18064,204.5,3809,1129,101.45,79364.4,78240,79563,2495882.8,195063,2499502,6084,15192,4096,62520,34816
90803,485,15,500,18773,201.6,18272,204.5,3858,1142,101.23,79191.1,78240,79563,2494434.2,195063,2499502,6084,15192,4096,62520,34816
91820,500,0,500,18980,203.5,18464,188.8,3906,1154,93.39,79148.2,78240,79563,2491194.8,195063,2499502,6084,15192,4096,62520,34816
92837,499,1,500,19187,203.5,18672,204.5,3953,1167,101.15,79133.1,78240,79563,2488501.8,195063,2499502,6084,15192,4096,62520,34816
93854,496,4,500,19392,201.6,18880,204.5,4002,1180,101.08,79079.2,78240,79563,2487675.8,195063,2499502,6084,15192,4096,62520,34816
