esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
31813,500,0,500,1058,17.7,557,17.7,6826,557,99.45,56191.7,56188,56351,28156304.0,230700,28158110,6084,15240,4000,62616,34816
32830,500,0,500,1076,17.7,575,17.7,7062,575,99.46,56194.2,56188,56351,28156162.0,230700,28158110,6084,15240,4000,62616,34816
33847,500,0,500,1095,18.7,594,18.7,7297,594,104.99,56197.0,56188,56351,28156214.0,230700,28158110,6084,15240,4000,62616,34816
34864,500,0,500,1113,17.7,612,17.7,7534,612,99.47,56198.8,56188,56351,28156230.0,230700,28158110,6084,15240,4000,62616,34816
35881,500,0,500,1131,17.7,630,17.7,7770,630,99.46,56196.6,56188,56351,28156370.0,230700,28158110,6084,15240,4000,62616,34816
36898,500,0,500,1149,17.7,648,17.7,8006,648,99.46,56193.4,56188,56351,28155994.0,230700,28158110,6084,15240,4000,62616,34816
37915,500,0,500,1167,17.7,666,17.7,8242,666,99.45,56191.9,56188,56351,28156040.0,230700,28158110,6084,15240,4000,62616,34816
38932,500,0,500,1185,17.7,684,17.7,8479,684,99.45,56191.4,56188,56351,28156082.0,230700,28158110,6084,15240,4000,62616,34816
39949,500,0,500,1203,17.7,702,17.7,8715,702,99.46,56194.6,56188,56351,28155762.0,230700,28158110,6084,15240,4000,62616,34816
40966,500,0,500,1221,17.7,720,17.7,8951,720,99.48,56204.1,56188,56351,28155648.0,230700,28158110,6084,15240,4000,62616,34816
41983,500,0,500,1239,17.7,738,17.7,9187,738,99.49,56214.3,56188,56351,28155786.0,230700,28158110,6084,15240,4000,62616,34816
43000,500,0,500,1257,17.7,756,17.7,9424,756,99.51,56222.1,56188,56351,28156318.0,230700,28158192,6084,15240,4000,62616,34816
44017,500,0,500,1275,17.7,774,17.7,9660,774,99.52,56230.1,56188,56351,28156934.0,230700,28158901,6084,15240,4000,62616,34816
45034,500,0,500,1294,18.7,793,18.7,9895,793,105.07,56238.2,56188,56351,28157818.0,230700,28159771,6084,15240,4000,62616,34816
46051,500,0,500,1312,17.7,811,17.7,10131,811,99.55,56244.3,56188,56367,28158590.0,230700,28160536,6084,15240,4000,62616,34816
47068,500,0,500,1330,17.7,829,17.7,10368,829,99.55,56248.2,56188,56367,28159602.0,230700,28161618,6084,15240,4000,62616,34816
48085,500,0,500,1348,17.7,847,17.7,10604,847,99.56,56250.7,56188,56367,28160664.0,230700,28162769,6084,15240,4000,62616,34816
49102,500,0,500,1366,17.7,865,17.7,10840,865,99.56,56253.3,56188,56367,28161856.0,230700,28163998,6084,15240,4000,62616,34816
50119,500,0,500,1384,17.7,883,17.7,11076,883,99.57,56258.6,56188,56367,28162534.0,230700,28164802,6084,15240,4000,62616,34816
51136,500,0,500,1402,17.7,901,17.7,11313,901,99.58,56263.6,56188,56367,28163604.0,230700,28165694,6084,15240,4000,62616,34816
52153,500,0,500,1420,17.7,919,17.7,11549,919,99.59,56268.6,56188,56367,28164766.0,230700,28166675,6084,15240,4000,62616,34816
53170,500,0,500,1438,17.7,937,17.7,11785,937,99.61,56278.1,56188,56367,28168040.0,230700,28171742,6084,14440,4000,62396,34816
54187,500,0,500,1456,17.7,955,17.7,12021,955,99.62,56285.2,56188,56367,28174734.0,230700,28178185,6084,14440,4000,62396,34816
55204,500,0,500,1474,17.7,973,17.7,12258,973,99.63,56290.4,56188,56367,28180854.0,230700,28183880,6084,14440,4000,62396,34816
56221,500,0,500,1492,17.7,991,17.7,12494,991,99.64,56295.5,56188,56367,28187040.0,230700,28189644,6084,14408,4000,62396,34816
57238,500,0,500,1510,17.7,1009,17.7,12730,1009,99.65,56301.1,56188,56367,28193284.0,230700,28195656,6084,14408,4000,62396,34816
58255,500,0,500,1528,17.7,1027,17.7,12966,1027,99.66,56305.9,56188,56367,28199552.0,230700,28202661,6084,14360,4000,62396,34816
59272,500,0,500,1546,17.7,1045,17.7,13203,1045,99.66,56310.7,56188,56367,28206056.0,230700,28209784,6084,14360,4000,62396,34816
60289,500,0,500,1564,17.7,1063,17.7,13439,1063,99.67,56315.7,56188,56367,28212576.0,230700,28217014,6084,14360,4000,62396,34816
61306,500,0,500,1582,17.7,1081,17.7,13675,1081,99.68,56321.1,56188,56367,28218970.0,230700,28223795,6084,14360,4000,62396,34816
62323,500,0,500,1600,17.7,1099,17.7,13911,1099,99.69,56326.4,56188,56367,28225162.0,230700,28229531,6084,14360,4000,62396,34816
63340,500,0,500,1618,17.7,1117,17.7,14148,1117,99.70,56331.6,56188,56367,28231960.0,230700,28236489,6084,14360,4000,62396,34816
64357,500,0,500,1636,17.7,1135,17.7,14384,1135,99.71,56336.7,56188,56367,28238696.0,230700,28242983,6084,14360,4000,62396,34816
65374,500,0,500,1654,17.7,1153,17.7,14620,1153,99.72,56342.1,56188,56367,28245678.0,230700,28249569,6084,14360,4000,62396,34816
66391,500,0,500,1672,17.7,1171,17.7,14856,1171,99.73,56346.9,56188,56367,28252758.0,230700,28256240,6084,14312,4000,62396,34816
67408,500,0,500,1690,17.7,1189,17.7,15093,1189,99.74,56351.6,56188,56367,28260072.0,230700,28263011,6084,14312,4000,62396,34816
68425,500,0,500,1708,17.7,1207,17.7,15329,1207,99.75,56358.0,56188,56382,28267202.0,230700,28269888,6084,14312,4000,62396,34816
69442,500,0,500,1726,17.7,1225,17.7,15565,1225,99.76,56366.6,56188,56408,28274384.0,230700,28277236,6084,14312,4000,62396,34816
70459,500,0,500,1744,17.7,1243,17.7,15801,1243,99.78,56375.5,56188,56440,28281522.0,230700,28284401,6084,14312,4000,62396,34816
71476,500,0,500,1762,17.7,1261,17.7,16038,1261,99.79,56382.0,56188,56464,28288568.0,230700,28291429,6084,14312,4000,62396,34816
72493,500,0,500,1780,17.7,1279,17.7,16274,1279,99.80,56388.4,56188,56494,28295574.0,230700,28298844,6084,14312,4000,62396,34816
73510,500,0,500,1798,17.7,1297,17.7,16510,1297,99.81,56394.3,56188,56516,28302752.0,230700,28306364,6084,14312,4000,62396,34816
74527,499,1,500,1815,16.7,1315,17.7,16747,1315,99.82,56399.5,56188,56520,28309888.0,230700,28313994,6084,14312,4000,62396,34816
75547,499,1,500,1833,17.6,1333,17.6,16984,1333,99.54,56404.9,56188,56530,28317126.0,230700,28321722,6084,14312,4000,62396,34816
76567,499,1,500,1851,17.6,1351,17.6,17221,1351,99.55,56410.4,56188,56539,28324240.0,230700,28328890,6084,14312,4000,62396,34816
77586,499,1,500,1869,17.7,1369,17.7,17458,1369,99.65,56415.6,56188,56541,28330998.0,230700,28334817,6084,14312,4000,62396,34816
78606,499,1,500,1887,17.6,1387,17.6,17695,1387,99.56,56419.6,56188,56541,28338276.0,230700,28341443,6084,14312,4000,62396,34816
79626,499,1,500,1905,17.6,1405,17.6,17932,1405,99.57,56425.1,56188,56546,28345656.0,230700,28349534,6084,14312,4000,62396,34816
80646,499,1,500,1923,17.6,1423,17.6,18169,1423,99.58,56430.1,56188,56556,28353130.0,230700,28357721,6084,14312,4000,62396,34816
81667,499,1,500,1941,17.6,1441,17.6,18406,1441,99.50,56436.2,56188,56560,28357144.0,230700,28359959,6084,14312,4000,62396,34816
82687,499,1,500,1959,17.6,1459,17.6,18643,1459,99.60,56440.7,56188,56560,28359028.0,230700,28361688,6084,14312,4000,62396,34816
83707,500,0,500,1977,17.6,1477,17.6,18880,1477,99.61,56445.3,56188,56566,28361810.0,230700,28364084,6084,14312,4000,62396,34816
84728,500,0,500,1996,18.6,1495,17.6,19117,1495,99.52,56450.7,56188,56577,28364832.0,230700,28367370,6084,14312,4000,62396,34816
85748,500,0,500,2013,16.7,1513,17.6,19355,1513,99.63,56455.7,56188,56577,28367206.0,230700,28369914,6084,14312,4000,62396,34816
86769,500,0,500,2031,17.6,1531,17.6,19592,1531,99.54,56460.9,56188,56583,28370120.0,230700,28372744,6084,14312,4000,62396,34816
87790,499,1,500,2049,17.6,1549,17.6,19829,1549,99.55,56466.2,56188,56592,28372904.0,230700,28375450,6084,14312,4000,62396,34816
88810,500,0,500,2067,17.6,1566,16.7,20066,1566,94.12,56471.2,56188,56597,28375614.0,230700,28377770,6084,14312,4000,62396,34816
89831,500,0,500,2085,17.6,1584,17.6,20303,1584,99.57,56475.8,56188,56604,28378022.0,230700,28380630,6084,14312,4000,62396,34816
90852,500,0,500,2103,17.6,1602,17.6,20541,1602,99.58,56481.2,56188,56609,28381084.0,230700,28383887,6084,14312,4000,62396,34816
91874,500,0,500,2121,17.6,1621,18.6,20778,1621,105.01,56486.2,56188,56615,28383686.0,230700,28386170,6084,14312,4000,62396,34816
92895,500,0,500,2139,17.6,1638,16.7,21015,1638,94.06,56492.2,56188,56618,28386864.0,230700,28389630,6084,14312,4000,62396,34816
93916,500,0,500,2157,17.6,1656,17.6,21253,1656,99.60,56496.2,56188,56619,28389260.0,230700,28390999,6084,14312,4000,62396,34816
94937,500,0,500,2175,17.6,1674,17.6,21490,1674,99.61,56501.7,56188,56629,28392236.0,230700,28394987,6084,14312,4000,62396,34816
95959,500,0,500,2193,17.6,1692,17.6,21727,1692,99.52,56506.7,56188,56636,28395134.0,230700,28398077,5972,14312,4000,62396,34816
96980,500,0,500,2211,17.6,1710,17.6,21965,1710,99.63,56512.0,56188,56640,28397866.0,230700,28400492,5972,14312,4000,62396,34816
98002,500,0,500,2229,17.6,1728,17.6,22202,1728,99.54,56517.1,56188,56640,28400682.0,230700,28403199,5972,14312,4000,62396,34816
99024,500,0,500,2247,17.6,1746,17.6,22440,1746,99.55,56522.1,56188,56644,28403148.0,230700,28405791,5972,14312,4000,62396,34816
100046,500,0,500,2265,17.6,1764,17.6,22677,1764,99.56,56527.4,56188,56655,28405928.0,230700,28408483,5972,14312,4000,62396,34816
101068,500,0,500,2283,17.6,1782,17.6,22915,1782,99.57,56532.3,56188,56659,28408596.0,230700,28411297,5972,14312,4000,62396,34816
102090,500,0,500,2301,17.6,1800,17.6,23152,1800,99.58,56537.7,56188,56666,28410920.0,230700,28413432,5972,14312,4000,62396,34816
103112,500,0,500,2319,17.6,1818,17.6,23390,1818,99.59,56543.1,56188,56666,28413788.0,230700,28416466,5972,14312,4000,62396,34816
104134,500,0,500,2337,17.6,1836,17.6,23627,1836,99.60,56548.9,56188,56670,28416084.0,230700,28418809,5972,14312,4000,62396,34816
105157,500,0,500,2355,17.6,1854,17.6,23865,1854,99.51,56555.1,56188,56681,28418930.0,230700,28421276,5972,14312,4000,62396,34816
106179,500,0,500,2373,17.6,1872,17.6,24102,1872,99.62,56559.6,56188,56682,28421502.0,230700,28423802,5972,14312,4000,62396,34816
107202,500,0,500,2391,17.6,1890,17.6,24340,1890,99.53,56567.9,56188,56692,28424190.0,230700,28426496,5972,14312,4000,62396,34816
108224,500,0,500,2409,17.6,1908,17.6,24578,1908,99.66,56584.1,56188,56706,28427106.0,230700,28429471,5972,14312,4000,62396,34816
109241,500,0,500,2427,17.7,1926,17.7,24814,1926,100.20,56613.1,56188,56706,28428042.0,230700,28430066,5972,14312,4000,62396,34816
110258,500,0,500,2445,17.7,1944,17.7,25050,1944,100.22,56621.9,56188,56706,28426672.0,230700,28430066,5972,14312,4000,62396,34816
111275,500,0,500,2463,17.7,1962,17.7,25286,1962,100.22,56626.1,56188,56706,28425828.0,230700,28430066,5972,14312,4000,62396,34816
112292,500,0,500,2481,17.7,1980,17.7,25523,1980,100.23,56629.2,56188,56706,28424820.0,230700,28430066,5972,14312,4000,62396,34816
113309,500,0,500,2499,17.7,1998,17.7,25759,1998,100.24,56633.5,56188,56706,28423662.0,230700,28430066,5972,14312,4000,62396,34816
114326,500,0,500,2517,17.7,2016,17.7,25995,2016,100.25,56638.8,56188,56706,28422818.0,230700,28430066,5972,14312,4000,62396,34816
115343,500,0,500,2535,17.7,2034,17.7,26231,2034,100.26,56644.5,56188,56706,28421852.0,230700,28430066,5972,14312,4000,62396,34816
