esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
16560,493,7,500,2437,119.0,1936,125.9,1634,242,104.61,66493.9,66486,66841,4176917.2,215092,4179576,6148,15272,4096,62520,34816
17577,498,2,500,2562,122.9,2056,118.0,1763,257,98.08,66498.2,66486,66841,4177265.5,215092,4179713,6148,15272,4096,62520,34816
18594,500,0,500,2684,120.0,2176,118.0,1895,272,98.10,66511.1,66486,66841,4176804.2,215092,4179713,6148,15272,4096,62520,34816
19611,500,0,500,2804,118.0,2296,118.0,2029,287,98.15,66546.5,66486,66841,4177796.2,215092,4179913,6148,15272,4096,62520,34816
20628,495,5,500,2927,120.9,2424,125.9,2161,303,104.76,66585.5,66486,66841,4178657.5,215092,4180550,6148,15272,4096,62520,34816
21645,499,1,500,3051,121.9,2544,118.0,2291,318,98.27,66624.1,66486,66841,4180121.0,215092,4182689,6148,15272,4096,62520,34816
22662,500,0,500,3172,119.0,2664,118.0,2424,333,98.31,66654.3,66486,66841,4182469.8,215092,4184194,6084,15272,4096,62520,34816
23679,500,0,500,3292,118.0,2784,118.0,2558,348,98.36,66689.4,66486,66841,4184539.5,215092,4186180,6084,15272,4096,62520,34816
24696,495,5,500,3415,120.9,2912,125.9,2690,364,104.98,66729.2,66486,66841,4187045.0,215092,4188974,6084,15272,4096,62520,34816
25713,499,1,500,3539,121.9,3032,118.0,2820,379,98.48,66767.5,66486,66841,4188566.2,215092,4190860,6084,15272,4096,62520,34816
26730,500,0,500,3660,119.0,3152,118.0,2953,394,98.49,66778.9,66486,66841,4190628.5,215092,4192917,6084,15272,4096,62520,34816
27747,500,0,500,3780,118.0,3272,118.0,3087,409,98.52,66797.8,66486,66841,4192781.2,215092,4195254,6084,15272,4096,62520,34816
28764,493,7,500,3901,119.0,3400,125.9,3221,425,105.21,66872.3,66486,66928,4195011.5,215092,4197609,6084,15272,4096,62520,34816
29781,496,4,500,4024,120.9,3520,118.0,3352,440,98.84,67014.2,66486,67097,4198036.5,215092,4200969,6084,15272,4096,62520,34816
30798,498,2,500,4146,120.0,3640,118.0,3484,455,99.06,67164.9,66486,67192,4202774.5,215092,4207040,6084,15272,4096,62520,34816
31815,500,0,500,4268,120.0,3760,118.0,3616,470,99.16,67232.7,66486,67255,4209311.0,215092,4213351,6084,15272,4096,62520,34816
32832,500,0,500,4388,118.0,3880,118.0,3751,485,99.22,67268.9,66486,67279,4215582.5,215092,4218721,6084,15272,4096,62520,34816
33849,500,0,500,4508,118.0,4000,118.0,3885,500,99.24,67282.2,66486,67292,4221378.5,215092,4224319,6084,15272,4096,62520,34816
34866,500,0,500,4628,118.0,4120,118.0,4019,515,99.28,67312.5,66486,67344,4224493.0,215092,4226899,6084,15272,4096,62520,34816
35883,500,0,500,4748,118.0,4240,118.0,4153,530,99.39,67386.5,66486,67413,4226868.0,215092,4229289,6084,15272,4096,62520,34816
36900,500,0,500,4868,118.0,4360,118.0,4288,545,99.46,67434.0,66486,67451,4229397.0,215092,4232049,6084,15272,4096,62520,34816
37917,492,8,500,4988,118.0,4488,125.9,4422,561,106.18,67490.4,66486,67528,4232348.5,215092,4234593,6084,15272,4096,62520,34816
38934,493,7,500,5109,119.0,4608,118.0,4555,576,99.66,67572.2,66486,67631,4236517.0,215092,4239820,6084,15272,4096,62520,34816
39951,493,7,500,5229,118.0,4728,118.0,4689,591,99.73,67614.5,66486,67713,4239837.5,215092,4241914,6084,15272,4096,62520,34816
40968,494,6,500,5350,119.0,4848,118.0,4823,606,99.80,67664.3,66486,67760,4243384.5,215092,4245784,6084,15272,4096,62520,34816
41985,495,5,500,5471,119.0,4968,118.0,4956,621,99.84,67692.2,66486,67790,4246755.5,215092,4249076,6084,15272,4096,62520,34816
43002,495,5,500,5591,118.0,5088,118.0,5090,636,99.84,67689.8,66486,67810,4249558.0,215092,4252012,6084,15272,4096,62520,34816
44019,495,5,500,5711,118.0,5208,118.0,5224,651,99.82,67677.3,66486,67810,4250912.5,215092,4252690,6084,15272,4096,62520,34816
45036,496,4,500,5832,119.0,5328,118.0,5358,666,99.86,67703.3,66486,67810,4251753.5,215092,4253640,6084,15272,4096,62520,34816
46053,496,4,500,5952,118.0,5448,118.0,5492,681,99.86,67704.2,66486,67810,4252231.5,215092,4254689,6084,15272,4096,62520,34816
47070,496,4,500,6072,118.0,5568,118.0,5626,696,99.86,67703.2,66486,67810,4252247.5,215092,4254689,6084,15272,4096,62520,34816
48087,496,4,500,6192,118.0,5688,118.0,5760,711,99.86,67703.1,66486,67810,4252260.5,215092,4254689,6084,15272,4096,62520,34816
49104,497,3,500,6313,119.0,5808,118.0,5894,726,99.80,67661.2,66486,67810,4252820.5,215092,4254728,6084,15272,4096,62520,34816
50121,497,3,500,6433,118.0,5928,118.0,6028,741,99.79,67659.9,66486,67810,4251991.5,215092,4254728,6084,15272,4096,62520,34816
51138,497,3,500,6553,118.0,6048,118.0,6162,756,99.73,67616.5,66486,67810,4250958.5,215092,4254728,6084,15272,4096,62520,34816
52155,498,2,500,6674,119.0,6168,118.0,6295,771,99.53,67482.3,66486,67810,4248810.5,215092,4254728,6084,15272,4096,62520,34816
53173,500,0,500,6796,119.8,6288,117.9,6428,786,99.30,67393.0,66486,67810,4244912.5,215092,4254728,6084,15272,4096,62520,34816
54190,500,0,500,6916,118.0,6408,118.0,6562,801,99.36,67364.2,66486,67810,4240447.0,215092,4254728,6084,15272,4096,62520,34816
55207,500,0,500,7036,118.0,6528,118.0,6696,816,99.44,67421.3,66486,67810,4236311.0,215092,4254728,6084,15272,4096,62520,34816
56224,500,0,500,7156,118.0,6648,118.0,6831,831,99.55,67498.0,66486,67810,4234574.5,215092,4254728,6084,15272,4096,62520,34816
57241,500,0,500,7276,118.0,6768,118.0,6965,846,99.52,67474.1,66486,67810,4235478.5,215092,4254728,6084,15272,4096,62520,34816
58258,500,0,500,7396,118.0,6888,118.0,7099,861,99.49,67456.7,66486,67810,4236557.0,215092,4254728,6084,15272,4096,62520,34816
59275,500,0,500,7516,118.0,7008,118.0,7233,876,99.45,67426.5,66486,67810,4237674.0,215092,4254728,6084,15272,4096,62520,34816
60292,493,7,500,7637,119.0,7136,125.9,7367,892,106.04,67398.8,66486,67810,4237068.0,215092,4254728,6084,15272,4096,62520,34816
61309,494,6,500,7758,119.0,7256,118.0,7500,907,99.38,67379.6,66486,67810,4235385.0,215092,4254728,6084,15272,4096,62520,34816
62326,495,5,500,7879,119.0,7376,118.0,7633,922,99.45,67424.9,66486,67810,4234758.5,215092,4254728,6084,15272,4096,62520,34816
63343,496,4,500,8000,119.0,7496,118.0,7766,937,99.39,67384.4,66486,67810,4233867.5,215092,4254728,6084,15272,4096,62520,34816
64360,499,1,500,8123,120.9,7616,118.0,7898,952,99.39,67386.9,66486,67810,4233630.0,215092,4254728,6084,15272,4096,62520,34816
65377,500,0,500,8244,119.0,7736,118.0,8031,967,99.26,67297.3,66486,67810,4233159.0,215092,4254728,6084,15272,4096,62520,34816
66394,500,0,500,8364,118.0,7856,118.0,8165,982,99.22,67269.7,66486,67810,4230888.0,215092,4254728,6084,15272,4096,62520,34816
67411,500,0,500,8484,118.0,7976,118.0,8299,997,99.17,67237.6,66486,67810,4228663.5,215092,4254728,6084,15272,4096,62520,34816
68428,500,0,500,8604,118.0,8096,118.0,8434,1012,99.04,67147.7,66486,67810,4225571.0,215092,4254728,6084,15272,4096,62520,34816
69445,492,8,500,8724,118.0,8224,125.9,8568,1028,105.41,67003.7,66486,67810,4221500.0,215092,4254728,6084,15272,4096,62520,34816
70462,495,5,500,8847,120.9,8344,118.0,8699,1043,98.78,66970.9,66486,67810,4216672.5,215092,4254728,6084,15272,4096,62520,34816
71479,498,2,500,8970,120.9,8464,118.0,8830,1058,98.72,66931.8,66486,67810,4212172.5,215092,4254728,6084,15272,4096,62520,34816
72496,500,0,500,9092,120.0,8584,118.0,8963,1073,98.52,66793.3,66486,67810,4206805.5,215092,4254728,6084,15272,4096,62520,34816
73513,500,0,500,9212,118.0,8704,118.0,9097,1088,98.14,66541.5,66486,67810,4200419.5,215092,4254728,6084,15272,4096,62520,34816
74530,495,5,500,9335,120.9,8832,125.9,9228,1104,104.66,66526.8,66486,67810,4193087.2,215092,4254728,6084,15272,4096,62520,34816
75547,499,1,500,9459,121.9,8952,118.0,9358,1119,98.25,66616.9,66486,67810,4187132.0,215092,4254728,6084,15272,4096,62520,34816
76564,500,0,500,9580,119.0,9072,118.0,9492,1134,98.44,66741.2,66486,67810,4184067.2,215092,4254728,6084,15272,4096,62520,34816
77581,500,0,500,9700,118.0,9192,118.0,9626,1149,98.59,66845.4,66486,67810,4185863.2,215092,4254728,6084,15272,4096,62520,34816
78598,493,7,500,9821,119.0,9320,125.9,9759,1165,105.36,66971.7,66486,67810,4191767.0,215092,4254728,6084,15272,4096,62520,34816
79615,495,5,500,9943,120.0,9440,118.0,9891,1180,98.95,67085.3,66486,67810,4199170.0,215092,4254728,6084,15272,4096,62520,34816
80632,498,2,500,10066,120.9,9560,118.0,10023,1195,99.03,67139.8,66486,67810,4206381.0,215092,4254728,6084,15272,4096,62520,34816
81649,500,0,500,10188,120.0,9680,118.0,10155,1210,99.05,67156.9,66486,67810,4211409.0,215092,4254728,6084,15272,4096,62520,34816
82666,500,0,500,10308,118.0,9800,118.0,10289,1225,99.19,67253.5,66486,67810,4216191.5,215092,4254728,6084,15272,4096,62520,34816
83683,500,0,500,10428,118.0,9920,118.0,10423,1240,99.29,67319.5,66486,67810,4220094.0,215092,4254728,6084,15272,4096,62520,34816
84700,500,0,500,10548,118.0,10040,118.0,10558,1255,99.35,67357.4,66486,67810,4223647.5,215092,4254728,6084,15272,4096,62520,34816
85717,500,0,500,10668,118.0,10160,118.0,10692,1270,99.38,67377.0,66486,67810,4226962.5,215092,4254728,6084,15272,4096,62520,34816
86734,500,0,500,10788,118.0,10280,118.0,10826,1285,99.48,67446.7,66486,67810,4230309.0,215092,4254728,6084,15272,4096,62520,34816
87751,492,8,500,10908,118.0,10408,125.9,10960,1301,106.10,67438.8,66486,67810,4233316.0,215092,4254728,6084,15272,4096,62520,34816
88768,494,6,500,11030,120.0,10528,118.0,11093,1316,99.58,67516.6,66486,67810,4235182.5,215092,4254728,6084,15272,4096,62520,34816
89785,494,6,500,11150,118.0,10648,118.0,11227,1331,99.66,67569.9,66486,67810,4238169.5,215092,4254728,6084,15272,4096,62520,34816
90802,495,5,500,11271,119.0,10768,118.0,11360,1346,99.66,67569.5,66486,67810,4240698.0,215092,4254728,6084,15272,4096,62520,34816
91819,496,4,500,11392,119.0,10888,118.0,11493,1361,99.56,67504.4,66486,67810,4241814.5,215092,4254728,6084,15272,4096,62520,34816
92836,498,2,500,11514,120.0,11008,118.0,11626,1376,99.47,67441.6,66486,67810,4242156.0,215092,4254728,6084,15272,4096,62520,34816
93853,499,1,500,11635,119.0,11128,118.0,11759,1391,99.27,67304.7,66486,67810,4239555.0,215092,4254728,6084,15272,4096,62520,34816
