esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
50081,3,497,8,12451,249.8,12432,251.7,0,777,58.11,36937.2,36595,37219,36957.2,36615,37239,6084,15624,4096,149560,110592
51097,1,499,8,12705,250.0,12688,252.0,0,793,58.13,36910.1,36595,37219,36930.1,36615,37239,6084,15624,4096,149560,110592
52113,0,500,8,12959,250.0,12944,252.0,0,809,58.35,37049.8,36595,37219,37069.8,36615,37239,6084,15624,4096,149560,110592
53129,0,500,8,13213,250.0,13200,252.0,0,825,58.11,36898.6,36595,37219,36918.7,36615,37239,6084,15624,4096,149560,110592
54145,0,500,8,13467,250.0,13456,252.0,0,841,58.21,36965.7,36595,37219,36985.7,36615,37239,6084,15624,4096,149560,110592
55161,9,491,9,13721,250.0,13696,236.2,0,856,54.63,37001.1,36595,37219,37021.1,36615,37239,6084,15624,4096,149560,110592
56177,7,493,9,13975,250.0,13952,252.0,0,872,58.34,37046.3,36595,37219,37066.3,36615,37239,6084,15624,4096,149560,110592
57193,5,495,9,14229,250.0,14208,252.0,0,888,58.40,37081.2,36595,37219,37101.2,36615,37239,6084,15624,4096,149560,110592
58209,3,497,9,14483,250.0,14464,252.0,0,904,58.24,36980.7,36595,37219,37000.7,36615,37239,6084,15624,4096,149560,110592
59225,1,499,9,14737,250.0,14720,252.0,0,920,58.13,36911.0,36595,37219,36931.0,36615,37239,6084,15624,4096,149560,110592
60241,0,500,9,14991,250.0,14976,252.0,0,936,58.03,36848.5,36595,37219,36868.5,36615,37239,6084,15624,4096,149560,110592
61257,0,500,9,15245,250.0,15232,252.0,0,952,58.01,36834.6,36595,37219,36854.7,36615,37239,6084,15624,4096,149560,110592
62273,0,500,9,15499,250.0,15488,252.0,0,968,58.10,36890.4,36595,37219,36910.4,36615,37239,6084,15624,4096,149560,110592
63289,0,500,9,15753,250.0,15744,252.0,0,984,57.85,36737.6,36595,37219,36757.6,36615,37239,6084,15624,4096,149560,110592
64305,7,493,9,16007,250.0,15984,236.2,0,999,54.18,36698.8,36595,37219,36718.8,36615,37239,6084,15624,4096,149560,110592
65321,5,495,9,16261,250.0,16240,252.0,0,1015,57.66,36615.9,36591,37219,36635.9,36611,37239,6084,15624,4096,149560,110592
66338,3,497,9,16515,249.8,16496,251.7,0,1031,57.58,36597.4,36591,37219,36617.4,36611,37239,6084,15624,4096,149560,110592
67355,1,499,9,16769,249.8,16752,251.7,0,1047,57.58,36599.9,36591,37219,36619.9,36611,37239,6084,15624,4096,149560,110592
68372,0,500,9,17024,250.7,17008,251.7,0,1063,57.64,36635.9,36591,37219,36655.9,36611,37239,6084,15624,4096,149560,110592
69389,0,500,9,17278,249.8,17264,251.7,0,1079,57.82,36754.3,36591,37219,36774.3,36611,37239,6084,15624,4096,149560,110592
70406,0,500,9,17532,249.8,17520,251.7,0,1095,57.93,36819.4,36591,37219,36839.6,36611,37239,6084,15624,4096,149560,110592
71423,0,500,9,17786,249.8,17776,251.7,0,1111,57.96,36844.0,36591,37219,36864.1,36611,37239,6084,15624,4096,149560,110592
72440,9,491,9,18041,250.7,18016,236.0,0,1126,54.47,36933.3,36591,37219,36953.4,36611,37239,6084,15624,4096,149560,110592
73457,7,493,9,18295,249.8,18272,251.7,0,1142,58.20,36993.8,36591,37219,37013.9,36611,37239,6084,15624,4096,149560,110592
74474,5,495,9,18549,249.8,18528,251.7,0,1158,58.10,36926.7,36591,37219,36946.8,36611,37239,6084,15624,4096,149560,110592
75491,3,497,9,18803,249.8,18784,251.7,0,1174,58.07,36907.8,36591,37219,36927.9,36611,37239,6084,15624,4096,149560,110592
76508,2,498,9,19058,250.7,19040,251.7,0,1190,57.98,36855.6,36591,37219,36875.8,36611,37239,6084,15624,4096,149560,110592
77525,0,500,9,19312,249.8,19296,251.7,0,1206,57.88,36787.4,36591,37219,36807.5,36611,37239,6084,15624,4096,149560,110592
78542,0,500,9,19566,249.8,19552,251.7,0,1222,58.06,36906.7,36591,37219,36926.8,36611,37239,6084,15624,4096,149560,110592
79559,0,500,9,19820,249.8,19808,251.7,0,1238,58.26,37030.4,36591,37219,37050.6,36611,37239,6084,15624,4096,149560,110592
80576,0,500,9,20075,250.7,20064,251.7,0,1254,58.25,37024.8,36591,37219,37044.9,36611,37239,6084,15624,4096,149560,110592
81593,9,491,9,20329,249.8,20304,236.0,0,1269,54.66,37058.5,36591,37219,37078.6,36611,37239,6084,15624,4096,149560,110592
82610,7,493,9,20583,249.8,20560,251.7,0,1285,58.34,37083.4,36591,37219,37103.4,36611,37239,6084,15624,4096,149560,110592
83627,5,495,9,20837,249.8,20816,251.7,0,1301,58.37,37098.5,36591,37219,37118.5,36611,37239,6084,15624,4096,149560,110592
84644,4,496,9,21092,250.7,21072,251.7,0,1317,58.35,37089.9,36591,37219,37109.9,36611,37239,6084,15624,4096,149560,110592
85661,2,498,9,21346,249.8,21328,251.7,0,1333,58.29,37051.5,36591,37219,37071.5,36611,37239,6084,15624,4096,149560,110592
86678,0,500,9,21600,249.8,21584,251.7,0,1349,58.05,36899.4,36591,37219,36919.4,36611,37239,6084,15624,4096,149560,110592
87695,0,500,9,21854,249.8,21840,251.7,0,1365,57.98,36854.2,36591,37219,36874.2,36611,37239,6084,15624,4096,149560,110592
88712,0,500,9,22109,250.7,22096,251.7,0,1381,57.91,36808.9,36591,37219,36829.0,36611,37239,6084,15624,4096,149560,110592
89729,0,500,9,22363,249.8,22352,251.7,0,1397,58.07,36910.3,36591,37219,36930.3,36611,37239,6084,15624,4096,149560,110592
90746,0,500,9,22617,249.8,22608,251.7,0,1413,58.02,36878.6,36591,37219,36898.6,36611,37239,6084,15624,4096,149560,110592
91763,7,493,9,22871,249.8,22848,236.0,0,1428,54.52,36963.5,36591,37219,36983.5,36611,37239,6084,15624,4096,149560,110592
92780,6,494,9,23126,250.7,23104,251.7,0,1444,58.28,37045.2,36591,37219,37065.2,36611,37239,6084,15624,4096,149560,110592
93797,4,496,9,23380,249.8,23360,251.7,0,1460,58.35,37089.9,36591,37219,37109.9,36611,37239,6084,15624,4096,149560,110592
