esp_uptime_ms,q_used,q_free,q_peak,produced_count,produced_hz,processed_count,processed_hz,dropped,batches,proc_est_pct,batch_us_avg,batch_us_min,batch_us_max,e2e_us_avg,e2e_us_min,e2e_us_max,stack_acq_b,stack_proc_b,stack_mon_b,heap8_free_b,heap8_largest_b
79609,0,500,37,19833,249.8,19776,251.7,0,309,58.75,149371.2,148338,149779,149391.8,148359,149799,6084,15000,4096,62520,34816
80626,0,500,37,20087,249.8,20032,251.7,0,313,58.76,149408.5,148338,149779,149429.0,148359,149799,6084,15000,4096,62520,34816
81643,0,500,37,20341,249.8,20288,251.7,0,317,58.74,149337.2,148338,149779,149357.8,148359,149799,6084,15000,4096,62520,34816
82660,0,500,37,20596,250.7,20544,251.7,0,321,58.77,149415.0,148338,149779,149435.5,148359,149799,6084,15000,4096,62520,34816
83677,0,500,37,20850,249.8,20800,251.7,0,325,58.80,149510.8,148338,149779,149531.2,148359,149799,6084,15000,4096,62520,34816
84694,0,500,37,21104,249.8,21056,251.7,0,329,58.82,149541.2,148338,149779,149561.8,148359,149799,6084,15000,4096,62520,34816
85711,0,500,37,21358,249.8,21312,251.7,0,333,58.81,149536.0,148338,149779,149556.5,148359,149799,6084,15000,4096,62520,34816
86728,0,500,37,21613,250.7,21568,251.7,0,337,58.78,149450.5,148338,149779,149471.0,148359,149799,6084,15000,4096,62520,34816
87745,0,500,37,21867,249.8,21824,251.7,0,341,58.74,149334.8,148338,149779,149355.2,148359,149799,6084,15000,4096,62520,34816
88762,0,500,37,22121,249.8,22080,251.7,0,345,58.76,149402.0,148338,149779,149422.5,148359,149799,6084,15000,4096,62520,34816
89779,0,500,37,22375,249.8,22336,251.7,0,349,58.77,149431.0,148338,149779,149451.8,148359,149799,6084,15000,4096,62520,34816
90796,0,500,37,22630,250.7,22592,251.7,0,353,58.68,149185.5,148338,149779,149205.5,148359,149799,6084,15000,4096,62520,34816
91813,36,464,37,22884,249.8,22784,188.8,0,356,43.96,149013.0,148338,149779,149033.0,148359,149799,6084,15000,4096,62520,34816
92830,34,466,37,23138,249.8,23040,251.7,0,360,58.66,149139.5,148338,149779,149159.5,148359,149799,6084,15000,4096,62520,34816
93847,32,468,37,23392,249.8,23296,251.7,0,364,58.71,149270.2,148338,149779,149290.5,148359,149799,6084,15000,4096,62520,34816
